# Stacked over transitions
#['P1', 'P2', 'P3', 'P4', 'P5', 'P6', 'P7', 'P8', 'R1', 'R2', 'R3', 'R4', 'R5', 'R6', 'R7', 'R8']
 Vhelio,      flux,  err_flux,          SA,   err_SA
  93.00,    0.9820,    0.0027,       2.274,    3.043
  94.00,    0.9819,    0.0028,       6.957,    3.093
  95.00,    0.9765,    0.0028,       3.695,    3.154
  96.00,    0.9685,    0.0028,      -0.246,    3.212
  97.00,    0.9663,    0.0028,      -0.483,    3.172
  98.00,    0.9692,    0.0027,      -2.527,    3.095
  99.00,    0.9718,    0.0027,      -1.484,    2.991
 100.00,    0.9732,    0.0027,      -0.673,    2.898
 101.00,    0.9737,    0.0027,      -6.161,    2.887
 102.00,    0.9730,    0.0026,      -6.311,    2.937
 103.00,    0.9735,    0.0026,      -1.715,    2.969
 104.00,    0.9754,    0.0026,       0.902,    2.962
 105.00,    0.9792,    0.0026,       1.682,    2.944
 106.00,    0.9796,    0.0026,      -1.460,    2.960
 107.00,    0.9776,    0.0026,      -1.933,    2.953
 108.00,    0.9764,    0.0026,      -0.080,    2.956
 109.00,    0.9749,    0.0026,       0.366,    2.963
 110.00,    0.9749,    0.0026,       0.384,    2.932
 111.00,    0.9758,    0.0026,       0.593,    2.944
 112.00,    0.9756,    0.0026,      -2.291,    2.960
 113.00,    0.9763,    0.0026,      -0.582,    2.947
 114.00,    0.9785,    0.0026,       0.159,    2.968
 115.00,    0.9799,    0.0026,      -2.499,    2.916
 116.00,    0.9821,    0.0026,      -1.378,    2.861
 117.00,    0.9830,    0.0026,      -2.726,    2.879
 118.00,    0.9819,    0.0026,      -5.256,    2.884
 119.00,    0.9837,    0.0026,      -1.035,    2.888
 120.00,    0.9839,    0.0026,       3.124,    2.903
 121.00,    0.9828,    0.0026,       2.011,    2.925
 122.00,    0.9814,    0.0026,      -3.741,    2.947
 123.00,    0.9825,    0.0027,      -4.449,    2.942
 124.00,    0.9838,    0.0027,      -2.919,    2.899
 125.00,    0.9877,    0.0027,       0.247,    2.895
 126.00,    0.9891,    0.0027,       0.936,    2.890
 127.00,    0.9865,    0.0027,      -1.319,    2.988
 128.00,    0.9836,    0.0027,      -4.082,    3.025
