# Combination of lowJ over dates ['240106', '240107']
 Vhelio,      flux,  err_flux,          SA,   err_SA
  74.00,    1.0324,    0.0040,      -2.611,    3.931
  75.00,    1.0284,    0.0041,       0.158,    3.965
  76.00,    1.0242,    0.0041,       0.101,    3.978
  77.00,    1.0212,    0.0041,       0.158,    4.012
  78.00,    1.0199,    0.0041,       1.581,    4.004
  79.00,    1.0180,    0.0041,       0.710,    3.997
  80.00,    1.0153,    0.0040,      -2.312,    3.961
  81.00,    1.0155,    0.0040,      -1.088,    3.898
  82.00,    1.0172,    0.0039,       2.348,    3.870
  83.00,    1.0186,    0.0039,       2.675,    3.849
  84.00,    1.0162,    0.0039,       1.223,    3.843
  85.00,    1.0131,    0.0038,       3.038,    3.848
  86.00,    1.0100,    0.0038,       1.359,    3.860
  87.00,    1.0058,    0.0039,      -0.656,    3.901
  88.00,    1.0012,    0.0039,      -0.980,    3.962
  89.00,    0.9992,    0.0039,       2.189,    4.015
  90.00,    1.0019,    0.0039,       2.484,    4.039
  91.00,    1.0033,    0.0040,       1.044,    4.027
  92.00,    1.0053,    0.0040,       1.821,    4.014
  93.00,    1.0069,    0.0039,       4.284,    3.971
  94.00,    1.0095,    0.0039,       3.162,    3.880
  95.00,    1.0103,    0.0038,       1.009,    3.827
  96.00,    1.0084,    0.0038,      -1.107,    3.797
  97.00,    1.0069,    0.0038,      -0.584,    3.804
  98.00,    1.0051,    0.0037,       0.346,    3.787
  99.00,    1.0047,    0.0037,      -0.044,    3.752
 100.00,    1.0020,    0.0037,      -0.358,    3.769
 101.00,    0.9995,    0.0037,      -0.798,    3.813
 102.00,    0.9968,    0.0037,      -1.235,    3.828
 103.00,    0.9941,    0.0037,       2.780,    3.847
 104.00,    0.9879,    0.0037,       5.552,    3.871
 105.00,    0.9798,    0.0037,       5.110,    3.869
 106.00,    0.9722,    0.0037,       0.163,    3.851
 107.00,    0.9653,    0.0037,      -2.422,    3.880
 108.00,    0.9603,    0.0036,       0.148,    3.922
 109.00,    0.9627,    0.0037,       0.021,    3.907
 110.00,    0.9734,    0.0037,       1.010,    3.849
 111.00,    0.9833,    0.0037,       0.565,    3.798
 112.00,    0.9907,    0.0037,       1.534,    3.785
 113.00,    0.9940,    0.0037,       1.251,    3.778
 114.00,    0.9943,    0.0037,       1.621,    3.794
 115.00,    0.9949,    0.0037,       2.855,    3.833
 116.00,    0.9945,    0.0038,       3.683,    3.880
 117.00,    0.9949,    0.0038,       0.504,    3.871
 118.00,    0.9939,    0.0038,       0.343,    3.894
 119.00,    0.9908,    0.0038,       0.871,    3.900
 120.00,    0.9895,    0.0038,       1.193,    3.899
 121.00,    0.9934,    0.0038,       6.136,    3.921
 122.00,    0.9977,    0.0038,       6.641,    3.926
 123.00,    0.9968,    0.0038,       2.971,    3.923
 124.00,    0.9927,    0.0038,      -2.394,    3.949
 125.00,    0.9876,    0.0038,      -4.755,    3.957
 126.00,    0.9843,    0.0038,      -3.544,    3.974
 127.00,    0.9859,    0.0038,       0.973,    3.939
 128.00,    0.9884,    0.0038,       1.207,    3.893
 129.00,    0.9889,    0.0038,       1.079,    3.868
 130.00,    0.9892,    0.0037,      -1.563,    3.834
 131.00,    0.9899,    0.0037,      -0.839,    3.793
 132.00,    0.9899,    0.0037,      -0.140,    3.788
 133.00,    0.9895,    0.0037,      -1.679,    3.787
 134.00,    0.9877,    0.0038,      -1.285,    3.854
 135.00,    0.9852,    0.0038,      -2.172,    3.906
 136.00,    0.9824,    0.0038,      -4.743,    3.945
 137.00,    0.9813,    0.0038,      -4.699,    3.959
 138.00,    0.9824,    0.0038,      -3.003,    3.945
 139.00,    0.9840,    0.0037,      -0.362,    3.935
 140.00,    0.9869,    0.0038,       2.843,    3.907
 141.00,    0.9880,    0.0039,       1.649,    3.914
 142.00,    0.9877,    0.0039,       1.148,    3.932
 143.00,    0.9916,    0.0041,      -2.249,    4.037
 144.00,    0.9881,    0.0041,      -2.055,    4.162
 145.00,    0.9832,    0.0040,      -0.693,    4.201
 146.00,    0.9812,    0.0040,      -0.447,    4.185
 147.00,    0.9820,    0.0040,      -1.741,    4.194
 148.00,    0.9818,    0.0040,      -0.684,    4.198
 149.00,    0.9811,    0.0040,      -0.856,    4.180
 150.00,    0.9808,    0.0040,       0.458,    4.161
