# Stacked over transitions
#['P1', 'P2', 'P3', 'P4', 'P5', 'P6', 'P7', 'P8', 'P9', 'P10', 'P11', 'P12', 'P13', 'P14', 'R1', 'R2', 'R3', 'R4', 'R5', 'R6', 'R7', 'R8', 'R10', 'R11', 'R12', 'R13']
 Vhelio,      flux,  err_flux,          SA,   err_SA
   3.00,    1.1137,    0.0018,      -1.333,    0.712
   4.00,    1.1216,    0.0018,      -1.573,    0.710
   5.00,    1.1318,    0.0018,      -1.571,    0.735
   6.00,    1.1448,    0.0019,      -0.894,    0.759
   7.00,    1.1560,    0.0020,      -1.241,    0.768
   8.00,    1.1660,    0.0020,      -2.869,    0.792
   9.00,    1.1706,    0.0021,      -3.507,    0.836
  10.00,    1.1672,    0.0022,      -3.798,    0.885
  11.00,    1.1527,    0.0023,      -4.088,    0.933
  12.00,    1.1323,    0.0024,      -3.009,    0.969
  13.00,    1.1208,    0.0025,      -3.824,    1.025
  14.00,    1.1297,    0.0027,      -4.759,    1.121
  15.00,    1.1218,    0.0030,      -5.425,    1.338
  16.00,    1.0541,    0.0033,      -4.170,    1.841
  17.00,    0.9005,    0.0036,      -6.791,    2.776
  18.00,    0.6916,    0.0041,      -3.652,    4.865
  19.00,    0.5763,    0.0057,      -3.472,    8.296
  20.00,    0.5291,    0.0094,     -18.243,   14.480
  21.00,    0.4153,    0.0132,      15.809,   31.778
  22.00,    0.4316,    0.0185,         nan,      inf
  23.00,    0.5670,    0.0259,         nan,      inf
  24.00,    0.7295,    0.0227,         nan,      inf
  25.00,    0.9638,    0.0217,         nan,      inf
  26.00,    1.0884,    0.0185,         nan,      inf
  27.00,    1.1191,    0.0136,         nan,      inf
  28.00,    1.1188,    0.0100,         nan,      inf
  29.00,    1.1047,    0.0074,       6.657,    5.465
  30.00,    1.0895,    0.0057,       0.679,    3.341
  31.00,    1.0818,    0.0046,       0.243,    2.284
  32.00,    1.0779,    0.0038,       0.295,    1.703
  33.00,    1.0713,    0.0033,       1.153,    1.449
  34.00,    1.0652,    0.0029,       0.284,    1.239
  35.00,    1.0598,    0.0027,      -0.218,    1.122
  36.00,    1.0541,    0.0024,      -0.159,    1.031
  37.00,    1.0511,    0.0023,      -0.116,    0.943
  38.00,    1.0522,    0.0021,      -0.584,    0.916
  39.00,    1.0529,    0.0020,       0.204,    0.892
  40.00,    1.0512,    0.0020,       0.380,    0.849
  41.00,    1.0482,    0.0019,       1.018,    0.810
  42.00,    1.0452,    0.0018,      -0.241,    0.781
  43.00,    1.0421,    0.0018,       0.178,    0.770
  44.00,    1.0423,    0.0017,       0.910,    0.744
  45.00,    1.0431,    0.0017,       0.593,    0.717
  46.00,    1.0417,    0.0016,       0.689,    0.719
  47.00,    1.0397,    0.0016,       0.570,    0.712
  48.00,    1.0397,    0.0016,       1.496,    0.700
  49.00,    1.0396,    0.0016,       1.613,    0.696
  50.00,    1.0390,    0.0015,       1.657,    0.692
  51.00,    1.0381,    0.0015,       0.665,    0.691
  52.00,    1.0376,    0.0015,       0.614,    0.682
  53.00,    1.0345,    0.0015,       1.411,    0.679
  54.00,    1.0325,    0.0015,       0.666,    0.679
  55.00,    1.0292,    0.0015,       0.600,    0.675
  56.00,    1.0268,    0.0015,       0.117,    0.675
  57.00,    1.0274,    0.0015,       0.067,    0.673
  58.00,    1.0281,    0.0015,       0.661,    0.661
  59.00,    1.0294,    0.0015,       0.714,    0.641
  60.00,    1.0289,    0.0015,       0.267,    0.631
  61.00,    1.0280,    0.0015,       1.206,    0.645
  62.00,    1.0272,    0.0015,       0.711,    0.656
  63.00,    1.0262,    0.0014,      -0.088,    0.646
  64.00,    1.0265,    0.0014,       0.017,    0.635
  65.00,    1.0259,    0.0014,       0.418,    0.637
  66.00,    1.0239,    0.0014,       0.629,    0.647
  67.00,    1.0226,    0.0014,       0.041,    0.650
  68.00,    1.0203,    0.0014,      -0.172,    0.645
  69.00,    1.0213,    0.0014,       0.704,    0.642
  70.00,    1.0213,    0.0014,       1.050,    0.638
  71.00,    1.0201,    0.0014,       1.026,    0.625
  72.00,    1.0165,    0.0014,       0.250,    0.619
  73.00,    1.0163,    0.0014,      -0.079,    0.621
  74.00,    1.0198,    0.0014,       0.409,    0.619
  75.00,    1.0232,    0.0014,       0.384,    0.620
  76.00,    1.0212,    0.0014,      -0.542,    0.627
  77.00,    1.0181,    0.0014,      -0.788,    0.630
  78.00,    1.0167,    0.0014,      -1.032,    0.627
  79.00,    1.0162,    0.0014,      -0.678,    0.624
  80.00,    1.0154,    0.0014,      -0.194,    0.630
  81.00,    1.0155,    0.0014,      -0.653,    0.635
  82.00,    1.0147,    0.0014,      -0.220,    0.636
  83.00,    1.0131,    0.0014,       0.263,    0.643
  84.00,    1.0114,    0.0014,       0.290,    0.642
  85.00,    1.0113,    0.0014,       0.414,    0.632
  86.00,    1.0124,    0.0014,      -0.014,    0.628
  87.00,    1.0117,    0.0014,       0.804,    0.625
  88.00,    1.0088,    0.0014,       1.092,    0.631
  89.00,    1.0052,    0.0014,       1.104,    0.640
  90.00,    1.0013,    0.0014,       0.268,    0.650
  91.00,    0.9981,    0.0014,      -0.317,    0.656
  92.00,    0.9931,    0.0014,      -0.612,    0.665
