# Stacked over transitions
#['P36', 'P37', 'P38', 'P39', 'P40', 'P41', 'P42']
 Vhelio,      flux,  err_flux,          SA,   err_SA
  16.00,    1.0459,    0.0090,       3.434,    5.330
  17.00,    1.0371,    0.0089,      12.268,    5.345
  18.00,    1.0395,    0.0089,      14.197,    5.334
  19.00,    1.0459,    0.0089,      10.638,    5.247
  20.00,    1.0590,    0.0089,       4.565,    5.125
  21.00,    1.0679,    0.0089,      -2.846,    5.238
  22.00,    1.0689,    0.0089,      -2.190,    5.289
  23.00,    1.0663,    0.0089,      -1.944,    5.279
  24.00,    1.0709,    0.0089,      -1.577,    5.235
  25.00,    1.0725,    0.0089,      -1.353,    5.221
  26.00,    1.0722,    0.0088,      -2.909,    5.222
  27.00,    1.0675,    0.0088,       3.487,    5.258
  28.00,    1.0664,    0.0088,       4.378,    5.240
  29.00,    1.0624,    0.0088,       3.277,    5.236
  30.00,    1.0574,    0.0088,       1.678,    5.226
  31.00,    1.0593,    0.0089,       8.355,    5.232
  32.00,    1.0623,    0.0090,       7.653,    5.257
  33.00,    1.0576,    0.0090,      -7.408,    5.262
  34.00,    1.0540,    0.0089,      -8.064,    5.302
  35.00,    1.0450,    0.0088,      -2.093,    5.312
  36.00,    1.0428,    0.0089,       6.935,    5.355
  37.00,    1.0449,    0.0090,       8.833,    5.402
  38.00,    1.0485,    0.0090,       0.838,    5.356
  39.00,    1.0502,    0.0091,      -2.135,    5.426
  40.00,    1.0450,    0.0092,      -1.310,    5.464
  41.00,    1.0465,    0.0092,       5.885,    5.453
  42.00,    1.0540,    0.0091,       8.303,    5.335
  43.00,    1.0565,    0.0091,       0.044,    5.311
  44.00,    1.0499,    0.0090,       2.324,    5.363
  45.00,    1.0416,    0.0089,       4.911,    5.381
  46.00,    1.0367,    0.0088,       2.179,    5.349
  47.00,    1.0360,    0.0088,      -0.011,    5.341
  48.00,    1.0293,    0.0086,      -7.433,    5.341
  49.00,    1.0292,    0.0089,      -7.343,    5.330
  50.00,    1.0267,    0.0088,      -4.698,    5.467
  51.00,    1.0340,    0.0089,      -6.451,    5.444
  52.00,    1.0439,    0.0090,       0.380,    5.470
  53.00,    1.0549,    0.0092,      -3.922,    5.478
  54.00,    1.0487,    0.0092,      -3.147,    5.546
  55.00,    1.0353,    0.0091,      -2.803,    5.537
  56.00,    1.0310,    0.0090,       2.624,    5.424
  57.00,    1.0390,    0.0090,       9.744,    5.413
  58.00,    1.0448,    0.0090,       3.734,    5.473
  59.00,    1.0472,    0.0090,       1.340,    5.454
  60.00,    1.0495,    0.0091,      -1.369,    5.354
  61.00,    1.0528,    0.0091,      -6.904,    5.330
  62.00,    1.0485,    0.0091,      -9.791,    5.330
  63.00,    1.0432,    0.0091,      -4.189,    5.407
  64.00,    1.0396,    0.0091,      -2.082,    5.482
  65.00,    1.0406,    0.0091,      -4.445,    5.464
  66.00,    1.0460,    0.0090,       0.716,    5.489
  67.00,    1.0455,    0.0091,       4.660,    5.482
  68.00,    1.0477,    0.0092,       4.182,    5.484
