# Stacked over transitions
#['P1', 'P2', 'P3', 'P4', 'P5', 'P6', 'P7', 'P8', 'R1', 'R2', 'R3', 'R4', 'R5', 'R6', 'R7', 'R8']
 Vhelio,      flux,  err_flux,          SA,   err_SA
  21.00,    0.1351,    0.0026,     -15.900,   18.687
  22.00,    0.2114,    0.0026,       8.596,   14.160
  23.00,    0.3527,    0.0027,      16.365,    8.660
  24.00,    0.5829,    0.0030,       9.112,    5.155
  25.00,    0.8302,    0.0035,       5.310,    3.480
  26.00,    1.0116,    0.0039,       2.973,    2.887
  27.00,    1.0974,    0.0041,       5.404,    2.754
  28.00,    1.1126,    0.0042,       2.415,    2.714
  29.00,    1.1095,    0.0042,       2.864,    2.634
  30.00,    1.1043,    0.0042,       3.965,    2.589
  31.00,    1.0970,    0.0041,       2.909,    2.569
  32.00,    1.0871,    0.0041,       3.673,    2.575
  33.00,    1.0798,    0.0041,       3.288,    2.645
  34.00,    1.0737,    0.0041,       0.231,    2.661
  35.00,    1.0667,    0.0041,       1.816,    2.712
  36.00,    1.0605,    0.0042,       1.733,    2.793
  37.00,    1.0562,    0.0042,      -0.696,    2.830
  38.00,    1.0520,    0.0042,      -0.091,    2.777
  39.00,    1.0481,    0.0042,       2.510,    2.769
  40.00,    1.0451,    0.0042,      -0.565,    2.814
  41.00,    1.0414,    0.0042,      -0.053,    2.889
  42.00,    1.0360,    0.0042,       2.710,    2.885
  43.00,    1.0286,    0.0042,       1.868,    2.883
  44.00,    1.0215,    0.0041,       3.370,    2.812
  45.00,    1.0198,    0.0040,       1.346,    2.790
  46.00,    1.0246,    0.0040,      -1.437,    2.788
  47.00,    1.0297,    0.0040,       3.155,    2.752
  48.00,    1.0341,    0.0040,       1.335,    2.735
  49.00,    1.0337,    0.0039,      -0.340,    2.760
  50.00,    1.0327,    0.0039,       0.424,    2.735
  51.00,    1.0346,    0.0039,       1.067,    2.729
  52.00,    1.0359,    0.0039,       3.966,    2.734
  53.00,    1.0391,    0.0039,       0.171,    2.681
  54.00,    1.0411,    0.0039,       3.770,    2.630
  55.00,    1.0411,    0.0039,       1.438,    2.618
  56.00,    1.0394,    0.0039,       0.058,    2.639
  57.00,    1.0387,    0.0039,       0.601,    2.675
  58.00,    1.0393,    0.0039,      -1.140,    2.710
  59.00,    1.0390,    0.0039,      -0.340,    2.719
  60.00,    1.0382,    0.0039,       2.062,    2.726
  61.00,    1.0365,    0.0039,       4.945,    2.712
  62.00,    1.0335,    0.0039,       0.665,    2.677
  63.00,    1.0329,    0.0038,      -2.050,    2.664
  64.00,    1.0344,    0.0038,      -2.110,    2.645
  65.00,    1.0354,    0.0038,      -3.118,    2.621
  66.00,    1.0323,    0.0038,      -2.293,    2.600
  67.00,    1.0293,    0.0038,      -3.272,    2.612
  68.00,    1.0295,    0.0038,      -3.264,    2.662
  69.00,    1.0296,    0.0038,      -0.197,    2.643
  70.00,    1.0332,    0.0038,       0.940,    2.638
  71.00,    1.0362,    0.0038,       0.148,    2.638
  72.00,    1.0372,    0.0039,       0.482,    2.658
