# Stacked over transitions
#['P21', 'P22', 'P23', 'P25', 'P26', 'P27', 'P28', 'P29', 'P30', 'P31', 'P32', 'P34', 'P35', 'P36', 'P37', 'P38', 'P39', 'P40', 'P41', 'P42']
 Vhelio,      flux,  err_flux,          SA,   err_SA
   3.00,    1.3478,    0.0024,       2.187,    1.497
   4.00,    1.3392,    0.0024,       1.121,    1.519
   5.00,    1.3305,    0.0024,       0.656,    1.531
   6.00,    1.3221,    0.0024,       1.286,    1.525
   7.00,    1.3150,    0.0024,       0.454,    1.524
   8.00,    1.3062,    0.0024,       1.741,    1.538
   9.00,    1.2981,    0.0024,       2.453,    1.551
  10.00,    1.2903,    0.0024,       1.297,    1.568
  11.00,    1.2796,    0.0024,       1.829,    1.595
  12.00,    1.2689,    0.0024,       1.884,    1.610
  13.00,    1.2573,    0.0024,       3.078,    1.629
  14.00,    1.2463,    0.0024,       1.648,    1.621
  15.00,    1.2361,    0.0024,       2.030,    1.612
  16.00,    1.2278,    0.0024,       2.397,    1.630
  17.00,    1.2175,    0.0024,       1.959,    1.665
  18.00,    1.2067,    0.0024,       3.172,    1.719
  19.00,    1.1966,    0.0024,       1.839,    1.718
  20.00,    1.1897,    0.0024,       0.647,    1.697
  21.00,    1.1848,    0.0024,       0.760,    1.700
  22.00,    1.1795,    0.0024,       1.365,    1.714
  23.00,    1.1725,    0.0024,       0.009,    1.719
  24.00,    1.1643,    0.0024,      -0.545,    1.730
  25.00,    1.1576,    0.0024,       0.202,    1.735
  26.00,    1.1524,    0.0024,       0.731,    1.743
  27.00,    1.1472,    0.0024,       0.781,    1.764
  28.00,    1.1401,    0.0024,       1.860,    1.760
  29.00,    1.1352,    0.0024,       1.793,    1.762
  30.00,    1.1325,    0.0024,       1.160,    1.763
  31.00,    1.1288,    0.0024,       1.219,    1.769
  32.00,    1.1226,    0.0024,       0.814,    1.780
  33.00,    1.1161,    0.0024,       0.797,    1.799
  34.00,    1.1095,    0.0024,       2.209,    1.805
  35.00,    1.1060,    0.0024,       2.681,    1.806
  36.00,    1.1029,    0.0024,       1.649,    1.826
  37.00,    1.0989,    0.0024,      -0.734,    1.839
  38.00,    1.0935,    0.0024,      -1.390,    1.838
  39.00,    1.0903,    0.0024,      -0.378,    1.898
  40.00,    1.0868,    0.0024,       0.108,    1.890
  41.00,    1.0827,    0.0024,       0.652,    1.860
  42.00,    1.0796,    0.0023,       0.942,    1.843
  43.00,    1.0776,    0.0023,       2.359,    1.851
  44.00,    1.0782,    0.0023,       0.559,    1.857
  45.00,    1.0772,    0.0023,      -2.227,    1.867
  46.00,    1.0758,    0.0023,      -1.753,    1.852
  47.00,    1.0729,    0.0023,       2.597,    1.810
  48.00,    1.0719,    0.0023,       1.413,    1.835
  49.00,    1.0719,    0.0023,      -1.936,    1.865
  50.00,    1.0707,    0.0024,      -1.525,    1.885
  51.00,    1.0667,    0.0024,       0.979,    1.899
  52.00,    1.0626,    0.0023,       1.612,    1.891
  53.00,    1.0632,    0.0023,       2.131,    1.859
  54.00,    1.0646,    0.0023,       3.073,    1.883
  55.00,    1.0628,    0.0023,       0.113,    1.890
  56.00,    1.0598,    0.0023,      -1.554,    1.893
  57.00,    1.0558,    0.0023,      -1.850,    1.888
  58.00,    1.0545,    0.0023,      -1.666,    1.850
  59.00,    1.0552,    0.0023,       0.251,    1.866
  60.00,    1.0545,    0.0023,      -1.641,    1.839
  61.00,    1.0531,    0.0023,      -1.614,    1.825
  62.00,    1.0518,    0.0023,      -1.628,    1.837
  63.00,    1.0507,    0.0023,      -2.278,    1.837
  64.00,    1.0489,    0.0023,      -0.123,    1.861
  65.00,    1.0453,    0.0023,       0.892,    1.846
  66.00,    1.0411,    0.0023,      -0.415,    1.839
  67.00,    1.0374,    0.0023,      -0.120,    1.844
  68.00,    1.0331,    0.0023,       2.840,    1.876
  69.00,    1.0312,    0.0023,       1.581,    1.881
  70.00,    1.0301,    0.0023,      -0.491,    1.862
  71.00,    1.0276,    0.0023,      -0.823,    1.848
  72.00,    1.0220,    0.0023,       0.084,    1.862
  73.00,    1.0184,    0.0023,       1.465,    1.889
  74.00,    1.0162,    0.0023,      -0.645,    1.907
  75.00,    1.0152,    0.0023,      -2.038,    1.919
  76.00,    1.0137,    0.0023,      -0.493,    1.906
  77.00,    1.0107,    0.0023,       1.019,    1.916
  78.00,    1.0092,    0.0023,      -1.523,    1.932
  79.00,    1.0084,    0.0022,      -0.612,    1.926
  80.00,    1.0077,    0.0022,      -0.953,    1.900
  81.00,    1.0073,    0.0022,      -0.394,    1.898
  82.00,    1.0057,    0.0022,      -0.294,    1.868
  83.00,    1.0050,    0.0022,       0.856,    1.853
  84.00,    1.0033,    0.0022,       0.838,    1.897
  85.00,    1.0013,    0.0022,      -0.539,    1.918
  86.00,    1.0011,    0.0022,      -0.405,    1.898
  87.00,    1.0022,    0.0022,      -0.366,    1.895
  88.00,    1.0046,    0.0022,      -0.816,    1.910
  89.00,    1.0071,    0.0022,      -2.211,    1.910
  90.00,    1.0060,    0.0022,       0.374,    1.917
  91.00,    1.0041,    0.0023,       2.208,    1.948
  92.00,    1.0034,    0.0023,       2.925,    1.968
  93.00,    1.0023,    0.0023,       1.565,    1.955
  94.00,    1.0027,    0.0023,      -3.086,    1.958
  95.00,    1.0037,    0.0023,      -3.630,    1.946
  96.00,    1.0058,    0.0023,      -2.352,    1.944
  97.00,    1.0071,    0.0022,      -2.257,    1.938
  98.00,    1.0058,    0.0022,       0.040,    1.908
  99.00,    1.0038,    0.0022,      -1.960,    1.901
 100.00,    0.9993,    0.0023,      -2.484,    1.952
 101.00,    0.9968,    0.0023,      -2.646,    1.980
 102.00,    0.9960,    0.0023,      -3.387,    1.975
 103.00,    0.9972,    0.0023,      -1.419,    1.925
 104.00,    0.9993,    0.0022,      -0.441,    1.927
 105.00,    1.0006,    0.0023,       0.084,    1.954
 106.00,    0.9996,    0.0023,       0.754,    1.998
 107.00,    0.9997,    0.0023,       0.904,    2.024
 108.00,    1.0001,    0.0023,      -0.183,    1.992
 109.00,    1.0013,    0.0023,      -1.442,    1.954
 110.00,    0.9998,    0.0023,      -3.712,    1.934
 111.00,    0.9983,    0.0023,      -3.944,    1.928
 112.00,    0.9976,    0.0023,      -2.760,    1.963
 113.00,    0.9995,    0.0023,      -4.683,    1.975
 114.00,    1.0007,    0.0023,      -3.358,    1.960
 115.00,    1.0003,    0.0023,       2.449,    1.996
 116.00,    1.0001,    0.0023,      -1.077,    2.007
 117.00,    1.0009,    0.0023,      -3.000,    2.008
 118.00,    1.0014,    0.0023,      -2.937,    2.009
 119.00,    1.0013,    0.0023,      -3.888,    2.002
 120.00,    0.9991,    0.0023,      -3.543,    1.999
 121.00,    0.9996,    0.0023,      -3.139,    2.003
 122.00,    1.0008,    0.0024,      -3.591,    2.035
 123.00,    1.0016,    0.0024,      -3.119,    2.049
 124.00,    0.9991,    0.0024,      -2.967,    2.032
 125.00,    0.9973,    0.0024,      -0.683,    2.060
 126.00,    0.9945,    0.0024,      -0.940,    2.063
 127.00,    0.9960,    0.0024,      -0.450,    2.064
 128.00,    0.9993,    0.0024,       0.063,    2.044
 129.00,    1.0002,    0.0023,      -2.493,    2.040
 130.00,    0.9989,    0.0023,      -2.650,    2.026
 131.00,    0.9991,    0.0023,      -6.165,    1.999
 132.00,    0.9982,    0.0023,      -2.263,    2.020
 133.00,    0.9986,    0.0023,      -1.376,    2.022
 134.00,    0.9987,    0.0023,      -1.593,    2.021
 135.00,    0.9966,    0.0023,      -2.057,    2.024
 136.00,    0.9942,    0.0023,      -2.528,    2.034
 137.00,    0.9926,    0.0023,      -3.040,    2.016
 138.00,    0.9944,    0.0023,      -2.107,    2.000
 139.00,    1.0028,    0.0024,      -0.731,    2.001
 140.00,    1.0041,    0.0024,      -3.832,    2.014
 141.00,    1.0062,    0.0024,      -5.536,    1.994
 142.00,    1.0053,    0.0024,      -5.892,    2.048
 143.00,    1.0038,    0.0023,      -3.191,    2.042
 144.00,    1.0028,    0.0023,      -1.431,    2.023
 145.00,    1.0024,    0.0023,      -0.968,    2.013
 146.00,    1.0031,    0.0023,       1.925,    2.002
 147.00,    1.0017,    0.0023,       2.560,    1.991
 148.00,    1.0006,    0.0023,       2.374,    1.991
 149.00,    0.9984,    0.0023,       2.069,    1.998
 150.00,    0.9975,    0.0023,       2.683,    2.001
