# Stacked over transitions
#['P2', 'P3', 'P4', 'P5', 'P6', 'P7', 'P8', 'P9', 'P10', 'P11', 'P12', 'P13', 'P14', 'R1', 'R2', 'R3', 'R4', 'R5', 'R6', 'R7', 'R8', 'R10', 'R11']
 Vhelio,      flux,  err_flux,          SA,   err_SA
  -1.00,    1.4546,    0.0041,      -0.085,    2.306
   0.00,    1.4457,    0.0037,      -0.522,    2.064
   1.00,    1.4399,    0.0033,       2.917,    1.870
   2.00,    1.4329,    0.0031,       3.758,    1.721
   3.00,    1.4252,    0.0029,       1.478,    1.655
   4.00,    1.4149,    0.0027,       0.032,    1.605
   5.00,    1.4017,    0.0026,      -0.381,    1.551
   6.00,    1.3876,    0.0025,      -0.833,    1.512
   7.00,    1.3740,    0.0024,      -0.082,    1.468
   8.00,    1.3610,    0.0023,       0.533,    1.422
   9.00,    1.3489,    0.0023,      -0.267,    1.392
  10.00,    1.3356,    0.0022,      -0.188,    1.379
  11.00,    1.3197,    0.0021,       2.140,    1.360
  12.00,    1.3025,    0.0021,       2.001,    1.360
  13.00,    1.2867,    0.0021,       1.292,    1.362
  14.00,    1.2740,    0.0021,      -0.211,    1.365
  15.00,    1.2639,    0.0020,      -0.861,    1.356
  16.00,    1.2524,    0.0020,       1.887,    1.347
  17.00,    1.2379,    0.0020,       3.307,    1.340
  18.00,    1.2283,    0.0020,       1.896,    1.352
  19.00,    1.2192,    0.0020,       0.481,    1.370
  20.00,    1.2098,    0.0020,       2.434,    1.354
  21.00,    1.1974,    0.0020,       3.678,    1.350
  22.00,    1.1872,    0.0019,       1.776,    1.363
  23.00,    1.1789,    0.0019,       0.825,    1.366
  24.00,    1.1697,    0.0019,      -1.580,    1.356
  25.00,    1.1613,    0.0019,      -0.410,    1.342
  26.00,    1.1576,    0.0019,       0.794,    1.346
  27.00,    1.1541,    0.0019,       0.072,    1.344
  28.00,    1.1476,    0.0018,      -1.052,    1.346
  29.00,    1.1384,    0.0018,      -3.096,    1.351
  30.00,    1.1280,    0.0018,      -2.355,    1.372
  31.00,    1.1209,    0.0018,      -0.707,    1.352
  32.00,    1.1158,    0.0018,       0.143,    1.359
  33.00,    1.1101,    0.0018,       0.059,    1.367
  34.00,    1.1034,    0.0018,       0.014,    1.380
  35.00,    1.0958,    0.0018,       2.310,    1.375
  36.00,    1.0893,    0.0018,       2.306,    1.361
  37.00,    1.0857,    0.0017,       0.651,    1.339
  38.00,    1.0845,    0.0017,       2.639,    1.344
  39.00,    1.0799,    0.0017,       1.558,    1.363
  40.00,    1.0743,    0.0017,       1.510,    1.376
  41.00,    1.0690,    0.0017,       1.799,    1.386
