# Combination of lowJ over dates ['191008', '200221']
 Vhelio,      flux,  err_flux,          SA,   err_SA
  92.00,    1.0129,    0.0029,       3.878,    2.124
  93.00,    1.0101,    0.0029,       0.872,    2.109
  94.00,    1.0074,    0.0029,       0.617,    2.088
  95.00,    1.0050,    0.0029,       0.596,    2.096
  96.00,    1.0034,    0.0029,       0.046,    2.106
  97.00,    1.0017,    0.0029,       0.889,    2.115
  98.00,    1.0003,    0.0029,       1.266,    2.106
  99.00,    1.0002,    0.0029,       0.278,    2.093
 100.00,    1.0006,    0.0029,      -0.546,    2.090
 101.00,    0.9992,    0.0029,      -0.570,    2.107
 102.00,    0.9963,    0.0029,      -1.023,    2.103
 103.00,    0.9938,    0.0028,      -0.909,    2.089
 104.00,    0.9945,    0.0028,       1.072,    2.076
 105.00,    0.9946,    0.0029,       1.762,    2.077
 106.00,    0.9939,    0.0028,       0.929,    2.098
 107.00,    0.9927,    0.0028,       2.255,    2.088
 108.00,    0.9931,    0.0028,       2.338,    2.076
 109.00,    0.9933,    0.0028,       2.500,    2.087
 110.00,    0.9920,    0.0028,       2.802,    2.081
 111.00,    0.9897,    0.0027,       1.371,    2.047
 112.00,    0.9866,    0.0027,       0.337,    2.022
 113.00,    0.9848,    0.0027,      -0.969,    2.031
 114.00,    0.9837,    0.0027,      -0.769,    2.065
 115.00,    0.9843,    0.0028,      -1.825,    2.092
 116.00,    0.9857,    0.0028,       1.050,    2.120
 117.00,    0.9852,    0.0028,       2.352,    2.114
 118.00,    0.9839,    0.0028,       2.500,    2.099
 119.00,    0.9830,    0.0028,       1.975,    2.096
 120.00,    0.9817,    0.0028,       1.255,    2.114
 121.00,    0.9807,    0.0028,       1.770,    2.121
 122.00,    0.9815,    0.0028,       0.162,    2.118
 123.00,    0.9825,    0.0028,       0.570,    2.108
 124.00,    0.9829,    0.0028,      -0.412,    2.110
 125.00,    0.9818,    0.0028,      -1.427,    2.115
 126.00,    0.9817,    0.0028,      -1.751,    2.067
 127.00,    0.9822,    0.0027,      -0.868,    2.046
 128.00,    0.9821,    0.0027,       0.113,    2.061
 129.00,    0.9820,    0.0027,       2.062,    2.085
 130.00,    0.9833,    0.0028,       1.669,    2.106
 131.00,    0.9829,    0.0028,       1.810,    2.119
 132.00,    0.9817,    0.0028,       0.437,    2.139
 133.00,    0.9807,    0.0028,      -0.103,    2.165
 134.00,    0.9810,    0.0028,       0.602,    2.155
 135.00,    0.9825,    0.0028,       2.005,    2.123
 136.00,    0.9825,    0.0028,       1.751,    2.134
 137.00,    0.9826,    0.0028,       0.600,    2.119
 138.00,    0.9833,    0.0028,      -0.143,    2.111
 139.00,    0.9830,    0.0028,       0.501,    2.107
 140.00,    0.9813,    0.0027,       2.175,    2.090
 141.00,    0.9821,    0.0027,       0.634,    2.082
 142.00,    0.9834,    0.0027,      -0.665,    2.062
 143.00,    0.9833,    0.0027,      -0.049,    2.031
 144.00,    0.9835,    0.0027,       0.821,    2.039
 145.00,    0.9852,    0.0027,       0.445,    2.037
 146.00,    0.9843,    0.0027,      -1.332,    2.053
 147.00,    0.9862,    0.0027,       0.282,    2.046
 148.00,    0.9878,    0.0027,       0.340,    2.038
 149.00,    0.9885,    0.0027,      -0.793,    2.028
 150.00,    0.9882,    0.0027,      -0.233,    2.008
